timestamp,tweet_text,username,all_hashtags 
2019-03-14 12:07:54,Hahaha so busy with work and life didn’t even notice a 14 hour social media outage! #FacebookDown #instagramdown,jwrinklemolchen,"['FacebookDown', 'instagramdown']"
2019-03-14 12:06:28,"Welcome, Facebook and Instagram users. #FacebookDown #InstagramDown",macoud12,"['FacebookDown', 'InstagramDown']"
2019-03-14 12:03:00,This seems fine. #FacebookDown #instagramdown https://t.co/CyvBAIFf3J,RossMc11,"['FacebookDown', 'instagramdown']"
2019-03-14 12:01:28,"I can't believe I'm going to say this, but did no one stop and think, MERCURY RETROGRADE *dramatic reverb*? Lolz.  #MercuryRetrograde #facebookoutage #FacebookDown #instagramdown",Jennitron,"['MercuryRetrograde', 'facebookoutage', 'FacebookDown', 'instagramdown']"
2019-03-14 12:01:02,Possible is what happens when you’re willing to do the work...everyday and not only on the days FB &amp; IG are down 😂#FoFMotivation #instagramdown #facebookdown https://t.co/DhIBO8BDk8,macjamesFoF,"['FoFMotivation', 'instagramdown', 'facebookdown']"
2019-03-14 12:00:54,#Aksyon aired: #FacebookDown #InstagramDown #WhatsappDown #Facebook #Instagram #Whatsapp https://t.co/NxPhDpkymM,GLOBaldoNatics,"['Aksyon', 'FacebookDown', 'InstagramDown', 'WhatsappDown', 'Facebook', 'Instagram', 'Whatsapp']"
2019-03-14 12:00:31,Facebook and Instagram back on. I contemplated digging back up my Myspace account for a hot second.  #SocialMedia #FacebookDown #InstagramDown,BASMRMSW,"['SocialMedia', 'FacebookDown', 'InstagramDown']"
2019-03-14 11:59:43,Oh yeah.. #FacebookDown and #InstagramDown today.. Surprised..  Its like the millennial Great Depression.. Sadly..,JusLilNana,"['FacebookDown', 'InstagramDown']"
2019-03-14 11:58:30,What on earth happened yesterday? @RussmanonFunny has all the details on #funny1060am #yyc #FacebookDown #instagramdown #sinkhole #BOEING737MAX8 https://t.co/xYffCqchWs,Funny1060AM,"['funny1060am', 'yyc', 'FacebookDown', 'instagramdown', 'sinkhole', 'BOEING737MAX8']"
2019-03-14 11:58:21,#FacebookDown and #instagramdown you say? Can't relate over my bombass sushi. Live your real life. #ByYour30thBirthday you wouldn't even remember this blackout shenanigans #nofilter https://t.co/oZGc1dlm3b,ftchkn,"['FacebookDown', 'instagramdown', 'ByYour30thBirthday', 'nofilter']"
2019-03-14 11:57:48,@telegram gained three million new users during Facebook outage #FacebookDown #facebookoutage #instagramdown https://t.co/MRe8a4rzwx,piyushmagarwal,"['FacebookDown', 'facebookoutage', 'instagramdown']"
2019-03-14 11:53:48,"➡#TheMoveableFeast (old #Rafikis down the road from @ParkerCottageCT) Signature Roasted beetroot salad with cream cheese/hazelnuts/lemon (U$D4,84/R70!) 😎💝🇿🇦🌍 #food #travel #capetown #instagramdown #InstagramBlackout2019 #FacebookDown #spon https://t.co/iuYRx3IkTe",jamescapetown,"['TheMoveableFeast', 'Rafikis', 'food', 'travel', 'capetown', 'instagramdown', 'InstagramBlackout2019', 'FacebookDown', 'spon']"
2019-03-14 11:53:39,"This is why I always go everywhere with a good book, it never lets you down!  #facebookdown #whatsappdown #instagramdown #1stworldproblems https://t.co/chfXo14szZ",Crystal_Trainer,"['facebookdown', 'whatsappdown', 'instagramdown', '1stworldproblems']"
2019-03-14 11:53:36,#facebookdown  #instagramdown   Time to realize how amazing they are even after selling all our data tho🤷🏾‍♂️,abdulah_996,"['facebookdown', 'instagramdown']"
2019-03-14 11:53:12,Seriously Facebook. It’s going on 24 hours with this mess. Are you dead? #instagramdown #FacebookDown,wenhen2000,"['instagramdown', 'FacebookDown']"
2019-03-14 11:52:23,"Facebook makes $16.9 billion a quarter—or $7.8 million in an hour. So, based on these figures, #FacebookDown and #InstagramDown could've cost them up to $70,000,000. Ouch.",welovetheweb,"['FacebookDown', 'InstagramDown']"
2019-03-14 11:51:59,#FacebookDown and #instagramdown people. No more wasting time in social media. Build your own wealth and stand on your own feet. Be smart and look into promising projects that solve real realworld problem and will make you millions of dollars later on #Zerobank #IEO #invest $ZB,michelleBTCrose,"['FacebookDown', 'instagramdown', 'Zerobank', 'IEO', 'invest']"
2019-03-14 11:51:36,@facebook Please tell me fb stable time my account not working.. I am waiting Facebook #facebookdown  #instagramdown,ammarofficial92,"['facebookdown', 'instagramdown']"
2019-03-14 11:51:36,in light of the #facebookdown event...why dont we have 1 day a month where the government force these social media companies to turn off their servers....people need to realise there's more to life #instagramdown,1ofthe7billion,"['facebookdown', 'instagramdown']"
2019-03-14 11:51:34,#facebookoutage #Facebook #FacebookDown #instagramdown #DDoS #informationsecurity #infosecurity time for decentralisation? Maybe using @Akamai prolexic solutions to scrub the bad packets? I hope the security/#forensics find atribution good luck FB go get them! #Crypto #btc #ETH,cryptoglobal1,"['facebookoutage', 'Facebook', 'FacebookDown', 'instagramdown', 'DDoS', 'informationsecurity', 'infosecurity', 'forensics', 'Crypto', 'btc', 'ETH']"
2019-03-14 11:50:51,It’s all connected! #facebookoutage #FacebookFAIL #FacebookDown #InstagramBlackout2019 #instagramdown #SocialMedia #Cleanup #Darpa #LifeLog #Snowden #Panic #WWG1WGA #Q #QAnon2019 #QanonPost #NATIONALEMERGENCY #CyberSecurity #WakeUpAmerica #SaveAmerica #Treason #Traitor #DeepState https://t.co/kZhikUx6Ey,_Discernment_,"['facebookoutage', 'FacebookFAIL', 'FacebookDown', 'InstagramBlackout2019', 'instagramdown', 'SocialMedia', 'Cleanup', 'Darpa', 'LifeLog', 'Snowden', 'Panic', 'WWG1WGA', 'Q', 'QAnon2019', 'QanonPost', 'NATIONALEMERGENCY', 'CyberSecurity', 'WakeUpAmerica', 'SaveAmerica', 'Treason', 'Traitor', 'DeepState']"
2019-03-14 11:50:29,"I have nowhere else to post these sex worker memes, so, Twitter, I'm giving you all I've got today. #sexworkiswork #sexwork #instagramdown #facebookdown #consent #consentopia https://t.co/LbEo9zWXw4",sexpriestess,"['sexworkiswork', 'sexwork', 'instagramdown', 'facebookdown', 'consent', 'consentopia']"
2019-03-14 11:49:47,Years from now I’ll be able to tell my grandchildren that I survived the Facebook and Instagram blackout of 2019 #FacebookDown #InstagramDown,Rese_babeluv,"['FacebookDown', 'InstagramDown']"
2019-03-14 11:48:59,Now we all miss MySpace.  #Twitter #FacebookDown #instagramdown #MAGA https://t.co/JWJYaKLoz7,TexSpeaksTruth,"['Twitter', 'FacebookDown', 'instagramdown', 'MAGA']"
2019-03-14 11:47:45,The great part about sleeping during the day is that I completely missed the Facebook/Instagram apocalypse yesterday!   #facebookdown #instagramdown https://t.co/H0CNNi09Ua,HeaViLybrOkN,"['facebookdown', 'instagramdown']"
2019-03-14 11:47:42,People be panicking while #FacebookDown #instagramdown  and me be here sipping my tea and collecting my moolah cuz I waste no freaking time crying over someone else's business and #invest in the right project #Zerobank #ZeroBankcoming $ZB,cryptorei_rei,"['FacebookDown', 'instagramdown', 'invest', 'Zerobank', 'ZeroBankcoming']"
2019-03-14 11:46:13,Thank god we survived the great Facebookand Instagram black out of 19 #facebookdown #instagramdown #instagramnotworking #stoneage https://t.co/pHau8DEOjw,LnJpodcast,"['facebookdown', 'instagramdown', 'instagramnotworking', 'stoneage']"
2019-03-14 11:45:09,Here is How Outsourced Accounting Works - https://t.co/gcKf3FsVgZ. #Bahrain #Accounting #Bookkeeping #Morning #Thursday #weekend #VAT #FacebookDown #instagramdown #ERP #القيمه_المضافه #البحرين #السعوديه #برامج_محاسبه #صباح_الخير #رونالدو #الخميس,CPaccounts_bh,"['Bahrain', 'Accounting', 'Bookkeeping', 'Morning', 'Thursday', 'weekend', 'VAT', 'FacebookDown', 'instagramdown', 'ERP', 'القيمه_المضافه', 'البحرين', 'السعوديه', 'برامج_محاسبه', 'صباح_الخير', 'رونالدو', 'الخميس']"
2019-03-14 11:42:04,Nah bitch you not in da club. Can't sit with us  #FacebookDown #InstagramDown https://t.co/E6OsYtciN3,kaysha,"['FacebookDown', 'InstagramDown']"
2019-03-14 11:41:36,When #FacebookDown and #instagramdown spent the day stealing data from their users. https://t.co/nH5DveBXVT,jasonlumberjack,"['FacebookDown', 'instagramdown']"
2019-03-14 11:41:29,@breakfastclubam I nominate @facebook for #Donkeyoftheday since #Facebookdown &amp; #InstagramDown for over 8 hours and the lack of updates here on Twitter lol 😂,stellarelites,"['Donkeyoftheday', 'Facebookdown', 'InstagramDown']"
2019-03-14 11:41:18,Check https://t.co/K1Cn1IrUfv #InternationalWomensDay #WomensHistoryMonth #WomensDay2019 #UCL #instagramdown #FacebookDown #DearDiary #마마무 #CaptainMarvel #fashion #thelastempress #Thursday #ThursdayMotivation #ThursdayThoughts #Kamis #Facebook #food,ditania26,"['InternationalWomensDay', 'WomensHistoryMonth', 'WomensDay2019', 'UCL', 'instagramdown', 'FacebookDown', 'DearDiary', '마마무', 'CaptainMarvel', 'fashion', 'thelastempress', 'Thursday', 'ThursdayMotivation', 'ThursdayThoughts', 'Kamis', 'Facebook', 'food']"
2019-03-14 11:40:51,Everyone's reaction when Facebook &amp; Instagram was down. #Facebookdown #Instagramdown https://t.co/ZEiAeRcq7f,wealth_app,"['Facebookdown', 'Instagramdown']"
2019-03-14 11:40:46,Everyone waiting on Facebook and Instagram #FacebookDown #instagramdown #boredom https://t.co/1z8mT7QTMb,msscorpio49,"['FacebookDown', 'instagramdown', 'boredom']"
2019-03-14 11:40:23,"Cops tell users not to call over outage. 'Unfortunately we cannot do anything about this because, you know, they're based in America and we're the Police. So please don't call us to report this. Pretty please.' #facebookdown #instagramdown https://t.co/DJ8TTlfjqz",AaronMadar,"['facebookdown', 'instagramdown']"
2019-03-14 11:40:01,"Facebook, Instagram and WhatsApp down: what happened and are they back online? https://t.co/FotTv1h9rM #FacebookDown #instagramdown https://t.co/CH8bmuziKH",TheWeekUK,"['FacebookDown', 'instagramdown']"
2019-03-14 11:39:58,Hands up all the #socialmediamanagers #digitalmums who are frantically rescheduling posts this morning? #facebookdown #instagramdown https://t.co/0KWFGVw5Et,MySociallySound,"['socialmediamanagers', 'digitalmums', 'facebookdown', 'instagramdown']"
2019-03-14 11:39:31,"While your apps take the day off, reset every day with a walk in the park of #GodrejEmerald, a place where you can experience the best of nature.  Know more: https://t.co/2GWx1mLsMh  #FacebookDown #InstagramDown #AppsDown #ResetEveryday https://t.co/YpOo757NiO",GodrejProp,"['GodrejEmerald', 'FacebookDown', 'InstagramDown', 'AppsDown', 'ResetEveryday']"
2019-03-14 11:39:08,Pretty much. 😂  • • Yesterday was a pretty productive day...hmmmm.  • #instagramdown #facebookdown #nothere #unplugged #notworking #funny #meme #memeoftheday #memesdaily #humour https://t.co/MnEi69Wf3W,Moxieana,"['instagramdown', 'facebookdown', 'nothere', 'unplugged', 'notworking', 'funny', 'meme', 'memeoftheday', 'memesdaily', 'humour']"
2019-03-14 11:38:45,"COMEDIAN ,FOOD AND REACTION  SUB AND SHERE THIS CHANNEL  #youtube #youtuber #YouTubeDOWN #youtube #food #mukbang #reaction #comedian #videos #video #viralvideo #reaction #instagramdown #WhatsAppDown #FacebookDown https://t.co/8c5Xzi0uZ6",BastiaanIrawan,"['youtube', 'youtuber', 'YouTubeDOWN', 'youtube', 'food', 'mukbang', 'reaction', 'comedian', 'videos', 'video', 'viralvideo', 'reaction', 'instagramdown', 'WhatsAppDown', 'FacebookDown']"
2019-03-14 11:38:10,Just another day in the Big Blue Marble. #motivation #FacebookDown #instagramdown #ClimateStrike #Manafort #BOEING737MAX8 #BombCyclone #CollegeCheatingScandal #shutdown https://t.co/VLDXRD2IiS,tweeeteinstein,"['motivation', 'FacebookDown', 'instagramdown', 'ClimateStrike', 'Manafort', 'BOEING737MAX8', 'BombCyclone', 'CollegeCheatingScandal', 'shutdown']"
2019-03-14 11:37:45,"Namjoon and Instagram, as blood relatives who don't know about each other  (not when Instagram down lol)  #Instagram #NAMJOON #BTS #RM #ARMY #instagramdown #facebookdown",FoxxOrenji,"['Instagram', 'NAMJOON', 'BTS', 'RM', 'ARMY', 'instagramdown', 'facebookdown']"
2019-03-14 11:37:30,Episode 2 coming tomorrow 🔥 🔥 🔥 if you don't know you will soon #facebookdown #AppleNews #instagramdown #instagramnotworking #Gambino #my600lblife #YongJunhyung #ChoiJongHoon #whatsappdown,musicaficionad0,"['facebookdown', 'AppleNews', 'instagramdown', 'instagramnotworking', 'Gambino', 'my600lblife', 'YongJunhyung', 'ChoiJongHoon', 'whatsappdown']"
2019-03-14 11:37:30,A lot of people probably having some withdrawal symptoms this morning! 😅#FacebookDown #InstagramDown,JasonGreene87,"['FacebookDown', 'InstagramDown']"
2019-03-14 11:35:48,Am i safe? #FacebookDown #InstagramDown #whatsappdown  is our profiles safe? https://t.co/fkR9sYxsdn,RehanStuart,"['FacebookDown', 'InstagramDown', 'whatsappdown']"
2019-03-14 11:35:27,"https://t.co/jHXfeu4bBN Like, comment, share 😃🎵 #music #NowPlaying #AppleMusic #FacebookDown #instagramdown #WorldKidneyDay #PROMO #FridaysForFuture #Nigeria #musique",NedeljkovicVuk,"['music', 'NowPlaying', 'AppleMusic', 'FacebookDown', 'instagramdown', 'WorldKidneyDay', 'PROMO', 'FridaysForFuture', 'Nigeria', 'musique']"
2019-03-14 11:35:23,"Join the #FacebookDown #InstagramDown downtime compensation #Airdrop, powered by @Stacktical!  👉 20,000,000.00 $DSLA tokens to win 🔥 👉 https://t.co/YRvH5i6H3e  👨‍💻--❌--🌐           🎈           🎁  #cryptocurrencies #ico",Stacktical,"['FacebookDown', 'InstagramDown', 'Airdrop', 'cryptocurrencies', 'ico']"
2019-03-14 11:32:14,Surely not? #FacebookDown #InstagramDown https://t.co/Qugm4O34mx,annncarter,"['FacebookDown', 'InstagramDown']"
2019-03-14 11:31:14,How differently would you live your life if the internet was no more?  #FacebookDown #instagramdown #Internet #down #instagramnotworking #whatsappdown #,Ssincerelyy,"['FacebookDown', 'instagramdown', 'Internet', 'down', 'instagramnotworking', 'whatsappdown']"
2019-03-14 11:30:01,#facebookdown and #Instagramdown are finally recovering from one of the worst outages in their history   https://t.co/H0bU6WSWTF https://t.co/dL9VX2U0rk,BiIndia,"['facebookdown', 'Instagramdown']"
2019-03-14 11:30:00,#TuesdayThoughts The #FacebookDown #instagramdown showed us that social media actions can vanish overnight. 💨   So why not document all of your online actions with a blook? 📚  👉 https://t.co/dvpcaujSCk 👈,BlookUp_US,"['TuesdayThoughts', 'FacebookDown', 'instagramdown']"
2019-03-14 11:29:05,Here's what the world did when #Facebook and #Instagram went to sleep for over 8 hours. #FacebookDown #InstagramDown  (@RakaMukherjeee)   https://t.co/KwxyT8dbMK,news18dotcom,"['Facebook', 'Instagram', 'FacebookDown', 'InstagramDown']"
2019-03-14 11:29:00,"Facebook apps down for some users across the globe, making it one of the longest outages the company has suffered in the recent past  #facebookdown  #instagramdown  https://t.co/M14XETFf1Y",NewsroomPostCom,"['facebookdown', 'instagramdown']"
2019-03-14 11:27:27,"Well, we do have good news for you, @lindsaylohan - our #Facebook page &amp; #Instagram is back online, so that you never miss your favorite news!  https://t.co/2kTLNoe5Fr  https://t.co/UxziMEt4bZ  #FacebookDown  #InstagramDown https://t.co/ZEmPWKXu5Q",RT_com,"['Facebook', 'Instagram', 'FacebookDown', 'InstagramDown']"
2019-03-14 11:27:20,We almost made a call to Tom from Myspace last night! 🤣🤣  #Instagramdown #FacebookDown   #EbrointheMorning https://t.co/gapPr501ir,HOT97,"['Instagramdown', 'FacebookDown', 'EbrointheMorning']"
2019-03-14 11:27:15,"Twitter remains undefeated. ""@ewnreporter: Facebook, Instagram and WhatsApp have all reported technical glitches on their services. #FacebookDown #InstagramDown #WhatsAppDown""",SimplyThandeka,"['FacebookDown', 'InstagramDown', 'WhatsAppDown']"
2019-03-14 11:27:05,Poll:  Did the outage of Instagram &amp; Facebook have a big affect on you on Wednesday: https://t.co/ETPcCEjTWx  ?  #ScottPinaZ1035 @PinaOnAir @ScottFoxonair @Z1035Toronto @KatCallaghan #Instagram #instagramdown #Facebook #FacebookDown #instagramdown2019 #outage,RandomStatPolls,"['ScottPinaZ1035', 'Instagram', 'instagramdown', 'Facebook', 'FacebookDown', 'instagramdown2019', 'outage']"
